Date,Stock,News_Text,Source,news_positive,news_negative,news_neutral,news_score
2022-08-05,M&M,"M&M Standalone June 2022 Net Sales at Rs 19,612.64 crore, up 66.73% Y-o-Y",Moneycontrol,0.948985755443573,0.02112388052046299,0.029890315607190132,0.92786187492311
2022-08-05,TITAN,Stock Market Live: Titan Shines In Q1 But Will The Stock Glitter Too? | Markets With Santo & CJ,Moneycontrol,0.14539062976837158,0.015576807782053947,0.8390325307846069,0.12981382198631763
2022-08-05,TITAN,Titan profit surges 13 times in June quarter,Moneycontrol,0.9338501691818237,0.030729349702596664,0.0354204885661602,0.9031208194792271
2022-08-06,AXISBANK,Max Estates wins bid to acquire 4 acres land in Noida for Rs 220 crore,Moneycontrol,0.6780430674552917,0.009928110055625439,0.31202876567840576,0.6681149573996663
2022-08-06,BRITANNIA,"Britannia Consolidated June 2022 Net Sales at Rs 3,700.96 crore, up 8.74% Y-o-Y",Moneycontrol,0.9513006210327148,0.022576071321964264,0.02612326480448246,0.9287245497107506
2022-08-06,BRITANNIA,"Britannia Standalone June 2022 Net Sales at Rs 3,521.49 crore, up 8.82% Y-o-Y",Moneycontrol,0.9494403004646301,0.020784135907888412,0.029775654897093773,0.9286561645567417
2022-08-06,SBIN,"SBI Q1 result | Net profit of Rs 6,068 crore, misses street estimates",Moneycontrol,0.14133380353450775,0.03324956074357033,0.8254166841506958,0.10808424279093742
2022-08-06,SBIN,Top Indian lender SBI posts Q1 profit fall on investment book losses,Moneycontrol,0.011941254138946533,0.97216796875,0.015890778973698616,-0.9602267146110535
2022-08-06,ULTRACEMCO,Exclusive: How Holcim units and other Indian cement firms fixed prices,Moneycontrol,0.036869682371616364,0.01859859935939312,0.9445316791534424,0.018271083012223244
2022-08-07,BPCL,"IOC, HPCL, BPCL post Rs 18,480 cr loss in Q1 on holding petrol, diesel prices",Moneycontrol,0.011113991029560566,0.9644261002540588,0.02445991523563862,-0.9533121092244983
2022-08-07,JSWSTEEL,Steel players expect govt to withdraw export duty; to go ahead with capex plans,Moneycontrol,0.17962683737277985,0.11726003885269165,0.7031131386756897,0.062366798520088196
2022-08-07,MARUTI,Maruti Suzuki aims to produce 20 lakh units this fiscal: Chairman RC Bhargava,Moneycontrol,0.12020011991262436,0.009792156517505646,0.8700077533721924,0.11040796339511871
2022-08-07,RELIANCE,Reliance to hold its 45th AGM on August 29: All you need to know,Moneycontrol,0.04337992146611214,0.01992761343717575,0.9366924166679382,0.023452308028936386
2022-08-08,BHARTIARTL,"Bharti Airtel Consolidated June 2022 Net Sales at Rs 32,804.60 crore, up 22.16% Y-o-Y",Moneycontrol,0.9510234594345093,0.02016826532781124,0.028808368369936943,0.930855194106698
2022-08-08,BHARTIARTL,"Bharti Airtel Standalone June 2022 Net Sales at Rs 20,187.40 crore, up 25.28% Y-o-Y",Moneycontrol,0.9474558234214783,0.01602323353290558,0.03652090206742287,0.9314325898885727
2022-08-08,BPCL,"BPCL Consolidated June 2022 Net Sales at Rs 121,081.80 crore, up 70.67% Y-o-Y",Moneycontrol,0.9501173496246338,0.01993698626756668,0.02994569018483162,0.9301803633570671
2022-08-08,BPCL,"BPCL Standalone June 2022 Net Sales at Rs 121,065.89 crore, up 70.7% Y-o-Y",Moneycontrol,0.9497688412666321,0.019740277901291847,0.030490929260849953,0.9300285633653402
2022-08-08,CIPLA,"Hot Stocks | Here's why you should bet on Lemon Tree Hotels, Cipla for short term",Moneycontrol,0.05278220400214195,0.01814865879714489,0.9290691614151001,0.03463354520499706
2022-08-08,JSWSTEEL,"JSW Steel outlays Rs 20,000 crore capex for FY23: CMD Sajjan Jindal",Moneycontrol,0.06185442954301834,0.019486084580421448,0.918659508228302,0.04236834496259689
2022-08-08,M&M,Buy Mahindra and Mahindra target of Rs 1550: ICICI Direct,Moneycontrol,0.055552467703819275,0.012461289763450623,0.9319862723350525,0.04309117794036865
2022-08-08,M&M,"M&M Consolidated June 2022 Net Sales at Rs 28,412.38 crore, up 48.2% Y-o-Y",Moneycontrol,0.9494204521179199,0.022219384089112282,0.028360186144709587,0.9272010680288076
2022-08-08,POWERGRID,"Power Grid Corp Consolidated June 2022 Net Sales at Rs 10,905.21 crore, up 6.74% Y-o-Y",Moneycontrol,0.9472290277481079,0.02017815224826336,0.03259282559156418,0.9270508754998446
2022-08-08,POWERGRID,"Power Grid Corp Standalone June 2022 Net Sales at Rs 10,446.08 crore, up 6.85% Y-o-Y",Moneycontrol,0.9447275400161743,0.016366947442293167,0.038905419409275055,0.9283605925738811
2022-08-08,RELIANCE,Mukesh Ambani draws nil salary for second year in row,Moneycontrol,0.05663874000310898,0.7524119019508362,0.19094936549663544,-0.6957731619477272
2022-08-08,RELIANCE,"RIL aims to be ‘preferred provider’ for mobility solutions with fuel retail, EV charging network",Moneycontrol,0.6511919498443604,0.006199865136295557,0.34260818362236023,0.6449920847080648
2022-08-08,RELIANCE,RIL green energy business may outperform other growth engines in 5-7 years: Mukesh Ambani,Moneycontrol,0.6971388459205627,0.020531227812170982,0.2823299765586853,0.6766076181083918
2022-08-08,RELIANCE,"RIL's JioGenNext has incubated and aided 170 startups, raised funds over Rs 2,600 crore: Annual Report",Moneycontrol,0.6453939080238342,0.008941336534917355,0.3456647992134094,0.6364525714889169
2022-08-08,RELIANCE,Reliance Industries to hold annual general meeting on August 29,Moneycontrol,0.024957668036222458,0.04468351975083351,0.9303587675094604,-0.019725851714611053
2022-08-08,RELIANCE,"Reliance creates 2.32 lakh jobs in FY22, Jio prepares blueprint for 5G coverage",Moneycontrol,0.6372957229614258,0.0429588183760643,0.3197454512119293,0.5943369045853615
2022-08-08,SBIN,"As SBI dips after earnings, should you buy or sell stock?",Moneycontrol,0.03244524821639061,0.23892243206501007,0.7286322712898254,-0.20647718384861946
2022-08-08,SBIN,Buy State Bank of India target of Rs 615: ICICI Direct,Moneycontrol,0.1066451221704483,0.01242153998464346,0.8809332847595215,0.09422358218580484
2022-08-08,TATASTEEL,"Government may phase out export duty on steel, flat products may come first: Sources",Moneycontrol,0.033118389546871185,0.0698310062289238,0.8970505595207214,-0.03671261668205261
2022-08-09,AXISBANK,Axis Bank launches one-stop cash management proposition to automate receivables,Moneycontrol,0.2989755868911743,0.010010083205997944,0.691014289855957,0.2889655036851764
2022-08-09,ITC,Buy ITC; target of Rs 352: Geojit,Moneycontrol,0.09657805413007736,0.009502938948571682,0.8939189910888672,0.08707511518150568
2022-08-09,JSWSTEEL,JSW’s crude steel production up 14% to 15.6 lakh tonne in July,Moneycontrol,0.952032208442688,0.01933436281979084,0.028633510693907738,0.9326978456228971
2022-08-09,M&M,Accumulate Mahindra and Mahindra; target of Rs 1391: Arihant Capital,Moneycontrol,0.09098408371210098,0.009434510953724384,0.8995813727378845,0.0815495727583766
2022-08-09,M&M,Buy Mahindra and Mahindra; target of Rs 1389: LKP Research,Moneycontrol,0.09047678112983704,0.00912186037749052,0.9004013538360596,0.08135492075234652
2022-08-09,M&M,Buy Mahindra and Mahindra; target of Rs 1400: Motilal Oswal,Moneycontrol,0.04599626362323761,0.01455619279295206,0.9394475221633911,0.03144007083028555
2022-08-09,M&M,Buy Mahindra and Mahindra; target of Rs 1450: Sharekhan,Moneycontrol,0.07626215368509293,0.010006428696215153,0.9137313961982727,0.06625572498887777
2022-08-09,SBIN,Buy State Bank of India; target of Rs 620: Prabhudas Lilladher,Moneycontrol,0.0860343873500824,0.011062066070735455,0.9029035568237305,0.07497232127934694
2022-08-09,SBIN,Buy State Bank of India; target of Rs 625: Motilal Oswal,Moneycontrol,0.0938279777765274,0.012803605757653713,0.8933684229850769,0.08102437201887369
2022-08-09,SBIN,Buy State Bank of India; target of Rs 640: Emkay Global Financial,Moneycontrol,0.3907533288002014,0.012564298696815968,0.5966823697090149,0.37818903010338545
2022-08-09,TECHM,Tech Mahindra acquires its two South African joint ventures for Rs 30 crore,Moneycontrol,0.22541433572769165,0.009243975393474102,0.7653416991233826,0.21617036033421755
2022-08-10,BHARTIARTL,"Bharti Airtel Q1 Result | What should investors do; buy, sell or hold?",Moneycontrol,0.0298754945397377,0.04615926370024681,0.9239652156829834,-0.01628376916050911
2022-08-10,BHARTIARTL,"Rise in subscriber base, ARPU help Airtel post strong numbers",Moneycontrol,0.9554463624954224,0.017055176198482513,0.02749837189912796,0.9383911862969398
2022-08-10,BPCL,"Price freeze on petrol, diesel, LPG to hit profitability of IOC, BPCL, HPCL: Fitch Ratings",Moneycontrol,0.022564426064491272,0.871061384677887,0.10637412965297699,-0.8484969586133957
2022-08-10,COALINDIA,"Coal India Q1 Result | Net profit zooms 178% to Rs 8,834 crore",Moneycontrol,0.9404945969581604,0.025070803239941597,0.034434616565704346,0.9154237937182188
2022-08-10,COALINDIA,Coal India gains ahead of earnings data. Here's what analysts expect,Moneycontrol,0.13446281850337982,0.04703971743583679,0.8184974789619446,0.08742310106754303
2022-08-10,EICHERMOT,"Eicher Motors Consolidated June 2022 Net Sales at Rs 3,397.46 crore, up 72.08% Y-o-Y",Moneycontrol,0.9507476091384888,0.01954837702214718,0.029703965410590172,0.9311992321163416
2022-08-10,HINDALCO,"Hindalco Consolidated June 2022 Net Sales at Rs 58,018.00 crore, up 40.28% Y-o-Y",Moneycontrol,0.9457764029502869,0.017141073942184448,0.03708247095346451,0.9286353290081024
2022-08-10,HINDALCO,"Hindalco Standalone June 2022 Net Sales at Rs 19,518.00 crore, up 46.77% Y-o-Y",Moneycontrol,0.9337688684463501,0.014427985064685345,0.051803164184093475,0.9193408833816648
2022-08-10,HINDALCO,Indian aluminium makers to not cut down on capacities like global peers: Hindalco MD,Moneycontrol,0.2415127456188202,0.15724077820777893,0.6012464761734009,0.08427196741104126
2022-08-10,SBIN,Buy State Bank of India; target of Rs 680: KR Choksey,Moneycontrol,0.28745463490486145,0.013218531385064125,0.6993268132209778,0.2742361035197973
2022-08-11,BHARTIARTL,Buy Bharti Airtel: target of Rs 860: ICICI Direct,Moneycontrol,0.06690885871648788,0.01328570581972599,0.9198054075241089,0.053623152896761894
2022-08-11,BHARTIARTL,Buy Bharti Airtel; target of Rs 850: Emkay Global Financial,Moneycontrol,0.17063726484775543,0.009627362713217735,0.8197354078292847,0.1610099021345377
2022-08-11,BHARTIARTL,Buy Bharti Airtel; target of Rs 850: Sharekhan,Moneycontrol,0.11579548567533493,0.009088030084967613,0.8751165270805359,0.10670745559036732
2022-08-11,BHARTIARTL,Buy Bharti Airtel; target of Rs 910: Motilal Oswal,Moneycontrol,0.07483912259340286,0.012621074914932251,0.9125398397445679,0.06221804767847061
2022-08-11,COALINDIA,"Coal India Consolidated June 2022 Net Sales at Rs 35,092.17 crore, up 38.8% Y-o-Y",Moneycontrol,0.948613166809082,0.018268289044499397,0.03311856836080551,0.9303448777645826
2022-08-11,COALINDIA,"Coal India Standalone June 2022 Net Sales at Rs 320.50 crore, up 158.51% Y-o-Y",Moneycontrol,0.9340676069259644,0.014247394166886806,0.051685020327568054,0.9198202127590775
2022-08-11,COALINDIA,Coal India on fire after Q1 profit rises 178% YoY: Should you add more?,Moneycontrol,0.18978458642959595,0.1325608491897583,0.677654504776001,0.057223737239837646
2022-08-11,COALINDIA,Coal India shares gain 3% to touch 52-week high on strong Q1 numbers,Moneycontrol,0.9403116703033447,0.022695066407322884,0.03699325770139694,0.9176166038960218
2022-08-11,EICHERMOT,"Eicher Motors riding fast on strong demand, new products",Moneycontrol,0.9024500250816345,0.011175750754773617,0.08637422323226929,0.8912742743268609
2022-08-11,EICHERMOT,Eicher revs up to 52-week high on record Q1 sales: Should you hitch a ride?,Moneycontrol,0.7966699600219727,0.03708275780081749,0.16624733805656433,0.7595872022211552
2022-08-11,EICHERMOT,Ideas for profit | Strong growth despite commodity cost inflation; Should you buy this auto stock?,Moneycontrol,0.14115852117538452,0.011039030738174915,0.847802460193634,0.1301194904372096
2022-08-11,HINDALCO,Hindalco Industries keeps longer term focus on growth,Moneycontrol,0.0994926393032074,0.013057457283139229,0.8874499201774597,0.08643518202006817
2022-08-11,HINDALCO,"Hindalco's highest ever quarterly profit: MD Satish Pai on Q1 results, aluminium business outlook",Moneycontrol,0.5252445936203003,0.025922494009137154,0.4488328993320465,0.49932209961116314
2022-08-11,HINDALCO,Stock Market Live: Coal India to burn bright after Q1 results? | Markets with Santo & CJ,Moneycontrol,0.07103442400693893,0.07713434100151062,0.8518311977386475,-0.006099916994571686
2022-08-11,ICICIBANK,ICICI Bank hits Rs 6 trillion m-cap first time; stock hits record high,Moneycontrol,0.923021137714386,0.020567968487739563,0.056410931050777435,0.9024531692266464
2022-08-11,ITC,"Smaller packages, higher mark-ups fail to help FMCG cos beat inflation",Moneycontrol,0.516022264957428,0.16858500242233276,0.3153926432132721,0.3474372625350952
2022-08-11,ULTRACEMCO,Buy UltraTech Cement; target of Rs 7515: Motilal Oswal,Moneycontrol,0.12608490884304047,0.01100107654929161,0.8629140257835388,0.11508383229374886
2022-08-12,COALINDIA,Accumulate Coal India; target of Rs 255: Prabhudas Lilladher,Moneycontrol,0.08585190027952194,0.011106566525995731,0.9030414819717407,0.07474533375352621
2022-08-12,COALINDIA,Buy Coal India: target of Rs 275: ICICI Direct,Moneycontrol,0.07721135765314102,0.01168045587837696,0.9111081957817078,0.06553090177476406
2022-08-12,COALINDIA,Coal India’s stellar Q1FY23: Largely thanks to coal shortage,Moneycontrol,0.5151705145835876,0.01577642932534218,0.4690530300140381,0.49939408525824547
2022-08-12,EICHERMOT,Buy Eicher Motors; target of Rs 3400: Prabhudas Lilladher,Moneycontrol,0.07475047558546066,0.01183310616761446,0.9134163856506348,0.0629173694178462
2022-08-12,GRASIM,"Grasim Industries Q1 results: Consolidated profit rises 14% to Rs 2,759 crore",Moneycontrol,0.9478076696395874,0.028271857649087906,0.023920409381389618,0.9195358119904995
2022-08-12,HINDALCO,Buy Hindalco; target of Rs 525: Motilal Oswal,Moneycontrol,0.06614569574594498,0.01388685405254364,0.9199674129486084,0.05225884169340134
2022-08-12,MARUTI,Maruti Suzuki Swift's new variant launched with S-CNG Technology,Moneycontrol,0.4451332688331604,0.008907036855816841,0.5459597110748291,0.43622623197734356
2022-08-12,ONGC,India needs a new strategy for its natural gas,Moneycontrol,0.5278422236442566,0.009349697269499302,0.46280810236930847,0.5184925263747573
2022-08-12,ONGC,"ONGC Q1 Result | Profit jumps 251% to Rs 15,206 crore, revenue grows 84%",Moneycontrol,0.9473053812980652,0.025572963058948517,0.027121735736727715,0.9217324182391167
2022-08-12,ONGC,"Supreme Court issues notices to Centre, ONGC on appeal of Vedanta Ltd relating to Barmer oil field",Moneycontrol,0.03759134188294411,0.3461707532405853,0.6162378787994385,-0.3085794113576412
2022-08-12,TATASTEEL,Buy Tata Steel: target of Rs 130: ICICI Direct,Moneycontrol,0.04949253797531128,0.016171591356396675,0.9343358874320984,0.033320946618914604
2022-08-14,COALINDIA,Buy Coal India; target of Rs 260: Sharekhan,Moneycontrol,0.18032202124595642,0.008572840131819248,0.8111051321029663,0.17174918111413717
2022-08-14,INDUSINDBK,Buy IndusInd Bank; target of Rs 1270: Sharekhan,Moneycontrol,0.07192008197307587,0.01050927396863699,0.9175706505775452,0.06141080800443888
2022-08-14,TITAN,"Rakesh Jhunjhunwala: The king is dead, long live the king",Moneycontrol,0.03262069448828697,0.12701945006847382,0.8403598070144653,-0.09439875558018684
2022-08-15,BPCL,"BPCL to spend Rs 1.4 lakh crore on petchem, gas business",Moneycontrol,0.6693329215049744,0.009358731098473072,0.3213084042072296,0.6599741904065013
2022-08-15,EICHERMOT,Buy Eicher Motors; target of Rs 3600: Motilal Oswal,Moneycontrol,0.08901739865541458,0.013375983573496342,0.8976066708564758,0.07564141508191824
2022-08-15,HCLTECH,India@75 | How can business leaders have a positive impact on society?,Moneycontrol,0.11893744766712189,0.02049262262880802,0.860569953918457,0.09844482503831387
2022-08-15,HEROMOTOCO,Buy Hero MotoCorp; target of Rs 3225: Motilal Oswal,Moneycontrol,0.07000908255577087,0.012970227748155594,0.9170206785202026,0.05703885480761528
2022-08-15,M&M,Mahindra & Mahindra expands electric vehicle partnership with Volkswagen,Moneycontrol,0.906553328037262,0.008867940865457058,0.08457866311073303,0.8976853871718049
2022-08-15,ONGC,Buy ONGC; target of Rs 177: Motilal Oswal,Moneycontrol,0.07092176377773285,0.014949231408536434,0.9141290187835693,0.055972532369196415
2022-08-16,BAJFINANCE,"RBI fresh circular on recovery agents largely a reiteration, unlikely to resolve customer complaints, experts say",Moneycontrol,0.08300629258155823,0.811920166015625,0.10507350414991379,-0.7289138734340668
2022-08-16,CIPLA,Cipla board approves appointment of Ashish Adukia as new Global CFO,Moneycontrol,0.06367257237434387,0.02103709615767002,0.915290355682373,0.04263547621667385
2022-08-16,COALINDIA,Coal India: Is this outperformance likely to sustain?,Moneycontrol,0.8468785285949707,0.06239371374249458,0.0907277837395668,0.7844848148524761
2022-08-16,HEROMOTOCO,Hero MotoCorp share price rises as Q1 profit grows 131% to Rs 590 crore,Moneycontrol,0.7847169041633606,0.18050706386566162,0.03477601334452629,0.604209840297699
2022-08-16,HEROMOTOCO,Hold Hero MotoCorp: target of Rs 2925: ICICI Direct,Moneycontrol,0.08427809178829193,0.009335585869848728,0.9063863158226013,0.0749425059184432
2022-08-16,NTPC,NTPC fully commissions 56 MW Kawas solar project,Moneycontrol,0.07328234612941742,0.011293280869722366,0.9154243469238281,0.06198906525969505
2022-08-16,NTPC,"NTPC seeks bids to raise Rs 5,000 crore term loan",Moneycontrol,0.7161183953285217,0.009478015825152397,0.2744036614894867,0.7066403795033693
2022-08-16,TITAN,Jhunjhunwala stocks put up mixed show in first trading session after his death,Moneycontrol,0.7901418209075928,0.1467130333185196,0.06314516812562943,0.6434287875890732
2022-08-16,TITAN,"RJ’s first purchase of Titan was made by chance, from a stroke of good luck, but later additions was stuff of legend: Ramesh Damani",Moneycontrol,0.07290589064359665,0.014296486973762512,0.9127975702285767,0.05860940366983414
2022-08-17,BHARTIARTL,Bharti Airtel pays $1 billion upfront to DoT for 5G spectrum,Moneycontrol,0.0858646109700203,0.012385929934680462,0.9017494320869446,0.07347868103533983
2022-08-17,BHARTIARTL,"DoT gets Rs 17,876 crore from telecom operators as upfront payment for 5G spectrum",Moneycontrol,0.5011416077613831,0.013804959133267403,0.48505347967147827,0.48733664862811565
2022-08-17,HEROMOTOCO,Buy Hero MotoCorp; target of Rs 3405: Arihant Capital,Moneycontrol,0.10677993297576904,0.010495184920728207,0.8827248811721802,0.09628474805504084
2022-08-17,HEROMOTOCO,Buy Hero Motocorp; target of Rs 3130: Prabhudas Lilladher,Moneycontrol,0.07498715072870255,0.011547351256012917,0.9134655594825745,0.06343979947268963
2022-08-17,M&M,Will partnership with VW boost M&M’s EV fortunes?,Moneycontrol,0.9270232915878296,0.008995519950985909,0.06398119777441025,0.9180277716368437
2022-08-17,RELIANCE,RIL's subsidiary REC Group to showcase new solar panels at Renewable Energy India,Moneycontrol,0.4088797867298126,0.007247378118336201,0.5838727951049805,0.4016324086114764
2022-08-17,ULTRACEMCO,UltraTech Cement's capacity to grow to 159 mtpa post latest round of expansion: Kumar Mangalam Birla,Moneycontrol,0.8044613599777222,0.0077089364640414715,0.18782967329025269,0.7967524235136807
2022-08-18,BHARTIARTL,'Business as it should be': Sunil Mittal praises DoT as Airtel gets 5G bands within hours,Moneycontrol,0.32837578654289246,0.012118556536734104,0.6595056653022766,0.31625723000615835
2022-08-18,HCLTECH,These 3 stocks can give up to 15% return in short-term,Moneycontrol,0.2936919927597046,0.016840403899550438,0.6894676089286804,0.27685158886015415
2022-08-18,JSWSTEEL,"CCI clears proposed merger of JSW Ispat, Creixent Special Steels with JSW Steel",Moneycontrol,0.04010683298110962,0.015208226628601551,0.9446849822998047,0.024898606352508068
2022-08-18,MARUTI,Maruti Suzuki India needs to keep small car segment energised with new products: MD&CEO Hisashi Takeuchi,Moneycontrol,0.35380491614341736,0.01033721398562193,0.6358578205108643,0.34346770215779543
2022-08-18,MARUTI,"Maruti Suzuki unlikely to reach 100% production levels in Q2 despite easing chip shortage, says official",Moneycontrol,0.9465605616569519,0.023100432008504868,0.03033895418047905,0.923460129648447
2022-08-18,NTPC,"Hot Stocks | Here is why you should bet on NTPC, Ambuja Cements in short term?",Moneycontrol,0.0543397031724453,0.023965198546648026,0.9216951131820679,0.03037450462579727
2022-08-18,ONGC,"ONGC net triples to Rs 15,000 crore on bumper oil, gas prices",Moneycontrol,0.7942478060722351,0.08121035993099213,0.12454178929328918,0.713037446141243
2022-08-18,ONGC,ONGC signs deal with ExxonMobil for deepsea exploration in India,Moneycontrol,0.8500998020172119,0.014494924806058407,0.1354052871465683,0.8356048772111535
2022-08-18,ONGC,"SC notices to Centre, ONGC on Vedanta's appeal on Barmer oilfield",Moneycontrol,0.2073066532611847,0.04040505364537239,0.752288281917572,0.1669015996158123
2022-08-19,AXISBANK,"We have pivoted the bank to a better quality of customers: Amitabh Chaudhry, Axis Bank MD",Moneycontrol,0.6374354362487793,0.008712069131433964,0.3538524806499481,0.6287233671173453
2022-08-19,BHARTIARTL,Vodafone and CPDQ in talks over Indus Towers sale: Report,Moneycontrol,0.04257587343454361,0.01924244686961174,0.9381816983222961,0.02333342656493187
2022-08-19,COALINDIA,Privatise Coal India while the market for black gold is hot,Moneycontrol,0.08345740288496017,0.012463903985917568,0.9040786623954773,0.0709934988990426
2022-08-19,DRREDDY,Intercept Pharmaceuticals settles Ocaliva patent litigation case with Dr Reddy's,Moneycontrol,0.11944998800754547,0.3879353404045105,0.49261459708213806,-0.268485352396965
2022-08-19,ICICIBANK,Buy ICICI Bank; target of Rs 1050: Motilal Oswal,Moneycontrol,0.09606366604566574,0.013645494356751442,0.8902908563613892,0.0824181716889143
2022-08-19,M&M,Next two years could see multiple quadricycle rollouts,Moneycontrol,0.030534856021404266,0.08714757859706879,0.8823176026344299,-0.05661272257566452
2022-08-19,NTPC,NTPC starts capturing CO2 from flue gas stream at Vindhyachal plant,Moneycontrol,0.1622401773929596,0.010565257631242275,0.8271945714950562,0.15167491976171732
2022-08-19,ONGC,Stock Market Live: What to do if global commodities market revives? | Markets with Santo & CJ,Moneycontrol,0.04567374661564827,0.024509551003575325,0.9298166632652283,0.021164195612072945
2022-08-19,TITAN,Sebi penalises 8 individuals for breach of insider trading norm in Titan shares,Moneycontrol,0.015529206953942776,0.9224058389663696,0.062064848840236664,-0.9068766320124269
2022-08-20,CIPLA,Neutral Cipla; target of Rs 950: Motilal Oswal,Moneycontrol,0.060173399746418,0.014195892959833145,0.9256307482719421,0.045977506786584854
2022-08-21,MARUTI,Interest rate hikes have not yet impacted car demand: Maruti Suzuki's Shashank Srivastava,Moneycontrol,0.2522345781326294,0.08037921041250229,0.6673862338066101,0.1718553677201271
2022-08-22,BPCL,"Gail (India) gets new director for human resources, BPCL for marketing",Moneycontrol,0.1313447207212448,0.018422339111566544,0.8502328991889954,0.11292238160967827
2022-08-22,BPCL,Sukhmal Jain takes over as Director (Marketing) of BPCL,Moneycontrol,0.03584417700767517,0.019637050107121468,0.9445187449455261,0.016207126900553703
2022-08-22,CIPLA,"Cipla aims to double India business in five years, looks at innovation in US: CEO Umang Vohra",Moneycontrol,0.3900003731250763,0.009545228444039822,0.6004543900489807,0.3804551446810365
2022-08-22,ITC,Stock Market Live: Time to Realise Profits in ITC? | Markets with Santo & CJ,Moneycontrol,0.15204587578773499,0.01580832153558731,0.8321458101272583,0.13623755425214767
2022-08-22,ONGC,Stock Market Live: Will Vijay Sharma's big win trigger a rally in Paytm? | Markets with Santo & CJ,Moneycontrol,0.10362190008163452,0.03759856894612312,0.8587794899940491,0.0660233311355114
2022-08-22,ULTRACEMCO,Can Shree Cement defend its market share amid Adani-Birla faceoff?,Moneycontrol,0.882357656955719,0.03311063349246979,0.0845317468047142,0.8492470234632492
2022-08-23,HCLTECH,"Demand for IT companies to remain strong for next 18 months, experts say",Moneycontrol,0.9453009366989136,0.01568548195064068,0.0390135683119297,0.9296154547482729
2022-08-23,NTPC,"Stock Market Live: Infy, TCS, Wipro cut variable pay to defend margins | IIFL Fin, NTPC in Focus",Moneycontrol,0.04361315816640854,0.8802324533462524,0.0761544480919838,-0.8366192951798439
2022-08-24,BHARTIARTL,Mittal family may hike stake in Bharti Airtel's holding company from Singtel,Moneycontrol,0.036155108362436295,0.03955243527889252,0.9242923855781555,-0.0033973269164562225
2022-08-24,HINDALCO,Hindalco develops India's first all-aluminium railway wagon,Moneycontrol,0.22576360404491425,0.007200214546173811,0.7670361995697021,0.21856338949874043
2022-08-24,MARUTI,"2,000 units of Maruti Suzuki Alto K10 booked in a week",Moneycontrol,0.11419877409934998,0.02439977414906025,0.8614014387130737,0.08979899995028973
2022-08-24,MARUTI,Maruti Suzuki recalls 166 Dzire Tour S due to defective airbag unit,Moneycontrol,0.008988618850708008,0.9711686372756958,0.01984279230237007,-0.9621800184249878
2022-08-24,ONGC,"ONGC rebids KG gas, seeks $15 price",Moneycontrol,0.07903114706277847,0.017280807718634605,0.9036880135536194,0.06175033934414387
2022-08-25,BAJAJ-AUTO,Auto sector earnings upgraded as headwinds recede; what should you buy?,Moneycontrol,0.254025399684906,0.17177720367908478,0.5741973519325256,0.08224819600582123
2022-08-25,EICHERMOT,Eicher Motors CFO Kaleeswaran Arunachalam resigns,Moneycontrol,0.016190199181437492,0.753265380859375,0.23054446280002594,-0.7370751816779375
2022-08-25,ICICIBANK,Buy ICICI Bank target of Rs 1040: Sharekhan,Moneycontrol,0.074137382209301,0.013838064856827259,0.9120246171951294,0.060299317352473736
2022-08-25,KOTAKBANK,Kotak Mahindra Bank appoints chief for customer experience with 2k-strong team,Moneycontrol,0.6146354675292969,0.03211282938718796,0.35325172543525696,0.5825226381421089
2022-08-25,MARUTI,"Understanding customers, overcoming odds key to Maruti's 40-year successful journey: R C Bhargava",Moneycontrol,0.5464209318161011,0.011168869212269783,0.4424101412296295,0.5352520626038313
2022-08-26,EICHERMOT,"Eicher Motors revs down as finance chief heads for the door, but analysts remain upbeat",Moneycontrol,0.01572876051068306,0.9296086430549622,0.05466257780790329,-0.9138798825442791
2022-08-26,NTPC,"NTPC board okays Rs 11,843 crore investment for 1320 MW Talcher power project Stage-III",Moneycontrol,0.6670553088188171,0.011105438694357872,0.321839302778244,0.6559498701244593
2022-08-26,NTPC,"Nabinagar, Kanti power projects merge with NTPC",Moneycontrol,0.01854219101369381,0.06329338997602463,0.9181644320487976,-0.04475119896233082
2022-08-26,TATASTEEL,MC Explains: What is green steel and why are Indian steelmakers interested in it?,Moneycontrol,0.03734176605939865,0.017989855259656906,0.9446683526039124,0.019351910799741745
2022-08-26,TATASTEEL,"Punjab CM hands over land allotment letter to Tata Steel for Rs 2,600 crore plant",Moneycontrol,0.0762186199426651,0.013265382498502731,0.9105160236358643,0.06295323744416237
2022-08-26,ULTRACEMCO,Buy UltraTech Cement target of Rs 7700: Sharekhan,Moneycontrol,0.11104411631822586,0.009708847850561142,0.8792470097541809,0.10133526846766472
2022-08-27,ONGC,Six appear for ONGC chairman interview,Moneycontrol,0.027239762246608734,0.032623033970594406,0.9401371479034424,-0.005383271723985672
2022-08-27,RELIANCE,Mukesh Ambani is mystery buyer of Dubai’s costliest home ever,Moneycontrol,0.2076573669910431,0.013697472400963306,0.7786452174186707,0.19395989459007978
2022-08-28,AXISBANK,Axis Bank stake in Max Life Insurance likely to rise to 20% in 6-9 months: Prashant Tripathy,Moneycontrol,0.8488458395004272,0.008939712308347225,0.14221437275409698,0.83990612719208
2022-08-28,MARUTI,"PM Modi inaugurates two Maruti Suzuki plants, remembers Japan ex-PM Shinzo Abe",Moneycontrol,0.06413149833679199,0.06478045880794525,0.8710880875587463,-0.0006489604711532593
